review_id,user_id,business_id,stars,text
kLgcYk9TxIjLe6y6eChetg,g7B4nU8SiXjir8NjCYY2Rg,SeAF6UA88vWbKFkZ7iQRhA,1.0,"Unfortunately, I'm NOT happy after coming to this salon yet again. I got a message from the owner saying he'd like to have me come in to receive a FREE service because they previously ruined my hair. So, I thought since he's the owner my hair would turn out good but I was wrong. I'm really unhappy with this whole experience. I showed him multiple photos on google of what I wanted done to my hair which was a lot of blonde. I told him I do not want any ORANGE in my hair as I wanted a ""white blonde"". He said you won't have any orange in your hair. I have a message from him the OWNER saying I would receive a FREE service if I deleted my previous review. He should of NEVER offered a free service if it wasn't really free! So, I said how much because I thought I was getting my hair done for free. He said since your hair is long and thick you'll have to pay for the hair color and ""medicine"" but he won't charge me for his time. I said ok how much he said $80. He said it would cost me $180 if he didn't give me a discount which is very pricey. He put a lot of highlights on my hair and worked quickly as he seemed to want to rush on my hair which I do not like. My hair is important to me, I don't want my hair to fall out. He said this medicine he's gonna put on my hair is $50 for a treatment and that I needed it because of the blonde going on my hair which I know any coloring is damaging and blonde is very damaging but he said he charges everyone who gets hair color for this so called medicine which they mix into the color you dye your hair. You can purchase the entire set online (3 bottles) for $75 which is supposed to give you like 15 applications so he's definitely charging a lot of money! He only put No.1 on my hair and not No.2 or No.3. He also had a lady (the receptionist) wash out my hair? Ok, even though she was nice why would he have her do that when she said she knows nothing about hair because I asked if she's styling my hair and she said she doesn't do hair and I wouldn't want her to do my hair. As I was waiting there was a lady next to me, she got her hair cut and a perm. She was done but she wasn't happy, she told the lady she didn't like the hair cut and she had her style it more and trim off a little more but the lady still wasn't happy. The girl told the client when she washes her hair it will be better.. um how? I know she left very unhappy! Also the lady behind me was getting her hair cut and when he (the owner) was done cutting her hair she looked in the mirror and wanted it different and styled different so that made me have to wait longer but 2 clients were not happy and also myself. That's not a good look TJ nail and spa! I had a towel on my head and waited about 30 mins just to get my hair blow dried because he was cutting another clients hair. I seen orange roots, I was mad!!! He finally came over and I said I don't like the orange color on my roots, can you put a toner on my hair and he said it's not orange it's the lighting. The lighting?! It wasn't the lighting! He proceeds to blow dry hair and then starts straighten it without asking me if I wanted it straightened or curled, you are supposed to pick how you want your hair styled. At that point I knew my hair wasn't what I wanted and it wasn't gonna be fixed even if I wanted it too. I just sat there in the hair, mad and yet again very disappointed! I looked in the mirror and seen my hair damaged and brittle, orange and brassy and not even close to what I wanted. There goes my money down the drain, yet again. I will not be back to get my hair ruined and he made me delete my previous review which was also 0-1 stars before I left his salon but I had to write this one, this is real, this is honest, beware of getting your hair completely ruined and nothing close to what you want! Like I said I showed the OWNER multiple photos and I stated I did NOT want any orange on my hair but I did have orange on my hair, I didn't get what I wanted like he said, he said he doesn't mess up, he's been doing hair for years. As a salon owner I think he should take the time to really do what the client wants and achieve what the client wants done to their hair, if the workersowner would do that then there shouldn't be any bad reviews but there is so that shows you they do not care, not even the owner cares. They just want to rush and get done to get paid, they don't care if the customer is happy or not. There are more bad reviews from people going to this salon and having horrible experiences but he is bribing people to delete their bad reviews because he told me the bad reviews is hurting his business which is why people do reviews, to let people know this place is awesome or this place is horrible, beware, stay away. I do reviews to let people know the good, the bad and the ugly. I do reviews anywhere and I'm always 100% honest. So, if bad reviews hurt his business that is all on him and his employees not me or anyone else."
dhAiK5f4zNBdG7cBTXJ0gg,KGXEzZqlm9TrO1bLpkgShw,zwfN21b6gN2XGjNG6MYNzQ,1.0,"First time at Wolfgang. Crowded, dirty floors, poor service, it has it all. Only redeeming factor was the excellent crisp Chardonnay."
hhNzXq6QnYQUYaBvFL8ggQ,7ktyPHE-NGnWxarOqjIQiQ,CinrOH8rMB2hEvPY_iFOHA,1.0,"I really wanted to like Casselli's, but it wasn't in the cards. Maybe I just caught them on a bad night, but I didn't really enjoy much about my visit. The waiter was very unpleasant - was banging down the plates and glasses on the table when he delivered them. Maybe he was having a bad day, but I still would have expected better.   We had mixed experiences with the food. Mine and our friends' was OK, but my wife's baked ravioli would have been more use to a hockey team for use as pucks. They were really overdone - woefully overdone.   The worst part was that our table was next to the opera singer guy. He was singing extremely loudly and it was nigh impossible to maintain a conversation - especially coupled with how close we were to the table next to us and their attempts to speak over Opera Guy.  Part of me wants to give them another chance (since I hate writing bad reviews) and the other part is annoyed over the waiter's attitude. I probably will not go back. There are so many good Italian restaurants worth visiting that the opportunity cost of returning to Casselli's seems too high.  On the upside, they have somewhat convenient parking in the lot behind the restaurant (near the Shawmont School).  Note: cash-only."
NCz3xcKkrU6-da8YJXGq9g,SkEIG415vLKFIjbTEVtUSA,kqAa2CtPGA-QsZhhbzpzUQ,1.0,"Define the worst Mediterranean food I have ever had.  The hummus appeared to have a good texture, that is the little bit I could see under the ocean of olive oil.  The pita bread was burned- not just over toasted, but black on the majority of the wedges.  I went home and was sick the rest of the evening from the amount of oil it had in it.   The manager was probably the worst of the experience. He told my gf he would ""upgrade her hummus for no charge, because normally it's $1.00"" but said it as if he was doing us this huge favor.  He then continued to yell at us from across the restaurant after we sat down  (instead of coming up to our table and actually having a conversation) and says, ""please let me know how your food is because that's the only way I can know if we are doing a good job or not is when customers tell me.""  But we agreed that the vibe he gave off would not be that of open mindedness and gratitude if we were to say anything about his plate of olive oil, er I mean hummus.  There is also a sign that advertises the ""cleanest bathroom in town"".... Ehhhh ok, good to know for our next road trip."
9eeoAUQEJDw0KYV5NPYH-A,-qoyKSF2G3PkR_7XNoJfpQ,0ZETsmrLSGWaBu1NNdcmYw,2.0,Good luck finding anyone to help you.  Poor poor customer service.
b7-Wi55KPnDFiDbQ3nUgFQ,q5g3dj7DJAPks8p4vZUsHA,3SHw4aZW_muE1kRSLQQjjA,1.0,"If you like to wait while several tables are open,  terrible service, a dirty restaurant, and very mediocre food that is overpriced for breakfast then you'll love this place! This was one of the worst breakfasts I've ever had. With First Watch around the corner and Pinky's up the street don't waste your time here. I know what you're thinking...but Todd First Watch and Pinky's are way more expensive....Bullsh#t. don't waste your time on this old broken down dump."
h0N47vwJhQMBH9mscX9zhw,11jQWQYTJkzIE6o3s5ID4Q,hn3Rg2JrhQoDJBEhrpuwWg,1.0,"Three chances and they are out! We tried to like this place as the location is easy and convenient. The bar is great, the staff friendly, but there is not a dish I have tried that is passable (although the asian shrimp wasn't bad, but very sweet). First visit we wrote off as a new restaurant working out the bugs. On our second visit I ordered a turkey burger and received a dry turkey patty. No one informed me that they were out of buns, but they could have at least tried to dress it up. It was seriously a lone piece of ground meat (to their credit, the manager did comp that meal). Today we received fish and chips that had to come out of a box and chicken salad that could have greased my axles!  We won't be back."
Q8hKGUqd-lNtLDc-d2vMjQ,wLFuvZ59HGUJZ3QBgqlmAg,r43DrfYAbAgifsYyNkljZw,1.0,"For many years, RH&B was the place to go in south Jersey for great BBQ and blues. Sadly, after a recent sale, the restaurant has decided to cancel all live music. The food was decent at best, and in the absence of live music offerings  I can no longer recommend this restaurant. The only aspect I will miss are the people who worked there."
vyKiIvMR6aQ5QddXcFJ5yA,_Bc_E_368qHBi70LAWx0mQ,aw5GN4yk6r0r9e_5TdiLFQ,2.0,This use to be a reliable place for sandwiches but the last two were not good at all.  Cheesesteak was light on the meat.  There are so many good rolls to pick from in the Philly area but this roll was one of the worst and stale.  Hopefully it was just an off night. I'll try again but not for awhile.
2QMIwxBiLWoNrtqrucrDKQ,MIUELcIEodpQuSMtwyKayA,zJErbOQMKX-MwHs_ulV7DA,2.0,Maybe I just had bad luck at this property but I am a SPG gold member... quickly approaching platinum and made a reservation at this property. I payed a good amount for my room and when I asked for a larger room they told me they where all the same. I asked did every room have adjoining doors and was told yes. I then told the front desk clerk that I could hear EVERYTHING going on next door including sneezing and even AC talking on CNN 360 very clearly. He told me to come down and get a new key and move to a room there was nobody in. They did not offer to bring me a key or help me move. When I got to the lobby the line was at least 10 people deep and there was only ONE person there. I just gave up and dealt with the noise and a few hours later they finally turned off the TV and I could sleep.  There is nothing fancy about this hotel and the service for sure needs improvement!
AbSXiVHrNquCbR1JvIy0ew,2bj1PF5a2UurpJ60TS9__A,osOONoA8wMF5ZpLWUS7VOw,2.0,"I recently moved in a few blocks away from Henry's and was looking forward to having a neighborhood coffee spot not far from my house. So, on a beautifully humid August morning I walked over to check it.   1) The atmosphere is pretty standard. Open space with the coffee bar in the back left corner and ordinary tables and chairs scattered throughout. No college coffee shop couches or armchairs but no industrial airbnb chic vibe either. Lacked uniqueness.   2) The name Henry reminds me of Thomas the tank engine. Was there a train named Henry on there or not? If so, was he chill or not. Could add one star for chill train association.   3) The coffee was not good. I got an iced coffee (STFU) and it was super bitter. The amount of ice in it wasn't obscene so it had that going for it but other than that idk.  I'm coming back to try some hot coffee or espresso on a cooler day but damn Henry :((( not a great first impression."
c_OmzmaAvChkyZM3LTcuBQ,zZV0NpSoWe4pBoyRzhZRJA,WLrFLRE9uvqj9ahrEjevYw,2.0,"Really nice staff but mediocre Italian food served luke warm.   We went here for a large group dinner around Christmas mostly because it was a BYOB and there was no fixed menu for a group of 10.   We ordered numerous appetizers including, fried gnocchi, calamari, garlic pizza bread, fried zucchini.   It was all just ok.   The main courses were unadventurous Italian American selections.  The sauces were just meh.   Three of us ordered 3 different chicken dishes and they all came out with the same sauce.   Boring.  Although the staff was very accommodating, the food was too lack luster to return."
bg3TAimbMppppLUTfN46nA,R9VOYcIWbNA3Q3qiWF2SsQ,EIlFs8kybcG-l60GJjNUIA,1.0,"AVOID AT ALL COSTS By far the worst pizza I've had. Thin crust was not crunchy, olives were junk and salad was $6 for bad strands of lettuce and minimal cheese which looked horribly powdered. It came in a prepacked divider. Rip off. Not worth more than a dollar.   Their knots were ok, and extremely unhealthy, but rest was crap.  I normally don't order from them or anyone else but good pizza like Grimaldi's, BJs or Mellow Mushroom but I hadn't gone grocery shopping and normally stock up on organic pizza from Publix or whole foods which btw is cheaper and tastier. But, this was the only place opened late.   I never want dominoes again. It's just a reminder that corporate chains need to fall and get out the way. I rather pay for quality. Not preservatives and poison.   Never Again!!!   Calling card tomorrow to get refund! Waste of $30."
7nm3cQS0XGRLtsLGwvuYfg,_YABpjeI9VP3NCCQSuliWA,aKOdfQcjDG2NQtIEmq21ew,2.0,No dark beer in February???  Nice looking place and nice folks...  summer beer in February was a disappointment...
i7wu9qHYX5tGzffCYb56GQ,qms0w0pmjjjaeNojF3-qxQ,b7V_5q22_eTeHlYzq1bpFw,1.0,I read at least 30 reviews before I decided to eat here. The only thing that was good was the oysters because it's raw. Everything else was dry and tasteless. The space is cramp. We had people on our backs coughing on us while sitting at the bar trying to enjoy it. Let's just say the 2 half and half baskets that my boyfriend and I ordered was not worth $60.
hG9RTxxivb0ZXzEk4JXTXA,PuvfPONWyhdtRVPWu7kLpQ,-bGw8ARHQucKWEHEkxpGFw,1.0,"I find it hard to believe there are so many people with such low standards when it comes to the Daily Bread.  It is a ripoff of St. Louis Bread Co/Panera Bread, which in of itself I don't mind at all.  I have eaten multiple times at the Daily Bread and have yet to have an enjoyable experience.  The food is so-so at best.  Their sandwiches are basic and lack any real flavor.  I also tried the BBQ Chicken pizza and it was okay.    I certainly wouldn't steer anyone away from this place based on the food.  The food is basic and simple, not bad but also nothing great.  My biggest qualm with the Daily Bread is the service.  The majority of the workers seem utterly uninterested in helping out.  There was a line of about 6 people and one person at the register.  There was no sense of urgency to help any of the customers in line.  We waited for a good 5-6 minutes to put an order in.  After receiving our cups to get our drinks we looked for a clean place to sit and eventually settled on a table top that was the least dirty of the tables available.  There were plenty of open spots but it just appeared as though there was lots of trash left behind.  Does anyone bus these tables?  I anticipate that people are responsible for cleaning up after themselves, but it appeared as though the tables hadn't been effectively cleaned in a while.  There was also some trash on the floor that hadn't been addressed as well.  The order number was called and the order was only halfway completed.  When we asked which sandwich was ours, we were basically ignored as the girl put up two more orders.   After another few minutes the rest of the order came up and we began to eat.  I tried both items and as I stated before, both were okay.  The problem is that the food was just unable to make up for the lack of organization, the slow speed at which we were served, or the cleanliness of the restaurant.  After 3 attempts, I'm writing the Daily Bread off and won't return.  I'd rather go to St. Louis Bread Co, get the same level of food, but in a clean environment and a timely setting."
yRJkUOmrNhpOOn0-FgnqCQ,w8xOsHgh3xi4pHKO1Fs5Dw,jmwasbZfgj3honf79qKsnA,1.0,"Cashier was trying to put a beer on my to go order and I did not get the fish taco I ordered.  They have nice setting and the establishment seems to be fairly nice, it has got tvs, a bar, a number of tables in various sizes, and a downtown street patio complete with fire heaters for cold nights.  I had the sonoran dog and received two beef tacos that I did not ask for.  The tacos has scraps of beef with cilantro and onion.  They also have the regular styled tacos with tomatoes and lettuce.  The dog was the last one sitting the bin and a bit soggy.  Compared to truck dogs, it does not compare.  The tacos were simply bits of beef with onion and cilantro, nothing impressive and nothing like what is seen in the pictures.  Perhaps, my disappointing experience was due to how the place was packed, had a line out the door by the time I left, and was somewhat loud, but that is no excuse for the terrible eating experience.  They were starting to run out of the beef and dog that I ordered when I got in at the end of a fairly short line, i would hate to think how much worst if I came in a bit later for the dinner rush."
_Y1tXKfLmIINKh5hiGhtQA,7GxRNw03EPMNdZ-JnrbFfw,6kAXOzE7fqaBZINQV_-_mg,2.0,"The food was good, service was horrible. I ordered orange juice for my kids and waited till we were almost done eating then finally got the juices. They take cash or checks only. Everything else was OK, but they could do a little bit better on their service."
d-fLREorT830s70gy_NKOA,5l4d8Ul81LRwAB1RdP4GBA,ERl6OCSEIFBOqfjai_jIUg,1.0,"After coming here for many years, I was very disappointed by my last trip. The one place you never cut corners is in the food, and that's exactly what they did. 2 of the 3 salsas were so watery that you didn't get any tomatillo or tomato on your chip, at all. The third salsa, the pics de gallo, was the worst chop job I've ever seen in a restaurant. Huge pieces of Serrano pepper with varying sizes of everything else, and in stark contrast to the other 2, completely dried out.   Without even looking at the menu, I know what I want... #15. That decision hasn't changed for over 10 years. Today I should have made a different choice. I'm not sure if they recently went thru a purveyor change but the quality of everything on the plate was horrible.   I used to love the rice, it changed. I used to love the chicken quesadilla, now it's flavorless and covered in 2 lbs of cheese for 1/2 a breast.  Please go back to your old ways and cut costs elsewhere, other than the food."
oiDwM8swNfCgBW0jaz9xvg,YcJILUiAH5bjiHjkX1y-hw,bb76HnMUTA-qg2UbFa9dYA,2.0,"Had not been for years.  We went for lunch. Great decor. Great wait staff. Personable and on the ball.  My bud had the fish special, serving was a bit small but delish he said.  I had the fattoush salad with chicken. Spicing was everything it should be. The chicken was good, just that. The lettuce was limp and so was the pita. Not an olive in sight.  Pricey, especially for lunch. We will not be rushing back."
UqUIu24POjFJZ8v57ntYbQ,ekg1bpZjHhHXvSlLWUsfOw,v72HalBu5fQIFTD-oqhSgQ,1.0,"Ive eaten there twice and both times it was terrible. Steak was salty, fish dry, my salad was frozen , service awful. . Im really not sure how this place gets any good reviews."
ARaxXz4N90ew6wG-g5HLYg,TAI2byXVLAam6uB8fao3pw,mQvRi0nm84Www71d4qOheQ,2.0,"Great food, awful service. I ordered online at 6:20, site said it would be ready at 6:40. I get there at 6:37 and i expected to wait a couple minutes but not the entire 20 minutes it takes to cook my food. They didn't even start cooking it till i got there. I leave at 7. They did nothing for the inconvenience and still made me pay full. Honestly, I'm so upset with how the whole situation was handled. Where is the customer service??"
wAcqPJ0fA--rGQ9Mvj63tg,xBNoFLK5NXzME_kV_ixfdg,IL4q5kYnSLSuhjlyxKuNMw,1.0,"They sat us within 5 minutes and then took 40 minutes to even bring out sodas. The table next to us had the same server and got their good before their beverages came out. After almost an hour there with no drinks we tracked down a manager who told us our good never even got entered. I'm on my honeymoon and the friend we were there with had a date to make. Appetizer was the only thing to make it out and was decent boneless wings. Even with the manager begging us to let her get our food together free and not walk out, the service was beyond dismal and slow. First and last time coming to a Beef's. Made us all late. If we had waited at our table for the food we would have made our year anniversary before it came out. Better choices for food elsewhere. Avoid this place at all costs"
g734ECK2zY-JrGmvzom10g,qwV1iiQRv6VukrUeirqToQ,eaDZlSuVS0EY67Ke6pRP6Q,2.0,"I always walk pass this place but decided to finally give it a try because of the reviews and the price. Overall, as someone already stated they have great apps but the entrees are left to be desired. Considering each entree costs ~$8, you get what you pay for. I ordered the Pad Thai and it was bad. Way too sweet with no spicy kick to it. We also ordered the Seafood Crispy Noodles, Pearl Noodles, and a Beef rice dish. All were really mediocre. The Indian pancakes and chicken satay apps were great though. Idk why the entrees were so lackluster. I'm sad I didn't enjoy it more but I'm glad the total was cheap for a night out."
82O69BTaAmwLGb4z20wUiA,FeATs94eA1qDqoJR3nF67Q,tFUJRLtNgIGg8ifaDtM_Kg,1.0,"Great talent but that is not important when time Is more valuable. Sitting here on 3/23/18 at 11:28am. Supposedly opened at 11am. There are 5 of us waiting but no employee to provide service. Tsk, tsk Perfect Arch!"
EWmkTBDTjOQpckZtyMudIQ,IZ6HdSnPbJqvvG4S6GBaWg,oqP1oQEycpp4J6u5YebRoQ,1.0,"After numerous visits here, we really wanted to like this place but each time there has been a number of issues, many repeating. No matter the time of day, it seems to get pretty rowdy and my friends and I have had drinks spilled on us on multiple occasions. Almost every time I have been here with my fiancé or friends, it has taken an abnormally long time to get service whether it be inside, outside at a table or bar. The food is mediocre for the price and a few times the food took MUCH longer to come out than what we were told, and when asking management what was going on, we were told that the estimate was wrong and it was ""too bad"". Staff is rude and far from attentive, though it seems like this place is always over-staffed when we have been here. Amazes me that management allows such a huge lack in customer service. No longer wasting our time and money here, and we advise our friends and family to do the same. It is too much of a hit-and-miss to come here and attempt to have a good time."
I7XGtAW-KkzVDvtCvXAY0g,ulSJonL748r7a1W-t53z9w,jsUzVBGEIoer6l_fxbad2A,1.0,"The worker was awesome; this is a review for the company.  The price paid isn't in alignment to the service provided, it is just expensive. The worker is still paid hourly, which motivates him/her to work the hours. I believe it is a better way to hire someone off craigslist and pay them to do a service, rather than hourly."
NElfLcKdeTwS86PTPEkWjw,H8NDL9vdqls0s48aHj7sSg,EDjEVzmoQVHzboFqC-M6Ew,2.0,"I heard a number of good things about this place ,but I was very disappointed. Parking is terrible which isn't a huge deal but be prepared to spend a few minutes looking for a parking spot. We ordered 5 tacos total and it took about 30 minutes to get them. It seemed a little ridiculous for a few tacos, plus they weren't even hot. Slightly warm at best. Taste was ok, but wasn't anything special at all. Buffalo chicken wasn't great, the  Bbq and Korean were decent and the shrimp was mediocre. Overall, I gave it a shot and it wasn't worth the wait and effort parking so I don't see us going back."
oyPscvzbdr9Cs2Q4fJlPCw,SNeyQTRtCwow-8eS-RalZQ,5kZtETKu37RuwHATrB4a5g,2.0,"The gym part of City Fitness is better than most, good equipment, clean, variety, it's a nice gym. I find the rates reasonable and have been a member since they opened and will continue to be a member. So, for the rating I give the gym at CF a 3.5 star, I give MBSC a 1.5 star for an overall 2.5 star rating.  MBSC review: I thought I would kick it up a notch so joined the MBSC thrive program at CF on South Street and tried it for three months. Trainers really aren't ""personal"" trainers. They have a set program that they put people through and you have very little to say about what you like/don't like. The trainers work with several people in a session so depending on how many people are in a session you could be waiting for the trainer to get back to you or waiting for the person in front of you to finish. One of the things that frustrated me is they want you to push through the routine they have come up for you in the hour's time. The sessions are hard with ropes, sleds, balls, bands, cables, weights and the most uncomfortable stationary bike I've ever had to sit on (and they make you end every session on the thing). No two sessions are alike - so if you like variety then great, if you like consistency or at least enough repetition to get the moves and form down then not so great. I seldom found a session to be fun or enjoyable, rather I often felt like I was a contestant on the Biggest Loser. They also play hip-hop all day long and you either like it or you don't. The environment and training is designed (in my opinion) to appeal to 20-30yo demographic.  If you really want to push yourself beyond your limits and don't care how you get there then you might really enjoy the MBSC program. If you want a professional personal trainer to spend quality time with you in achieving your goals and if you want a training program that you actually learn what muscle groups you are working and not just to be pushed through a routine then you probably won't like MBSC. Definitely do a introductory program because the usual 30 day notice from the contract date applies if you cancel and it's $200+/mo program."
